Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,3000.0 um
Duration,30 sec
Resolution,0.333 um/sample
Force,3.00 mg
Measurement Range,6.5 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 2970.3 um Width: 2472.1 um
M. Cursor,Pos: 55.9 um Width: 2506.9 um

Scan Data
Lateral um,Raw Angstrom,
1995.0,-1271.8,,
1995.3,-1279.2,,
1995.7,-1285.2,,
1996.0,-1294.9,,
1996.3,-1299.3,,
1996.7,-1296.6,,
1997.0,-1295.2,,
1997.3,-1305.3,,
1997.7,-1314.4,,
1998.0,-1323.9,,
1998.3,-1327.6,,
1998.7,-1324.5,,
1999.0,-1317.3,,
1999.3,-1319.0,,
1999.7,-1321.8,,
2000.0,-1324.0,,
2000.3,-1323.3,,
2000.7,-1313.2,,
2001.0,-1303.5,,
2001.3,-1302.2,,
2001.7,-1305.9,,
2002.0,-1308.2,,
2002.3,-1307.3,,
2002.7,-1298.9,,
2003.0,-1288.6,,
2003.3,-1283.9,,
2003.7,-1286.5,,
2004.0,-1288.3,,
2004.3,-1284.2,,
2004.7,-1276.9,,
2005.0,-1263.1,,
2005.3,-1255.3,,
2005.7,-1250.3,,
2006.0,-1249.3,,
2006.3,-1241.6,,
2006.7,-1228.7,,
2007.0,-1211.1,,
2007.3,-1201.0,,
2007.7,-1194.6,,
2008.0,-1191.0,,
2008.3,-1184.7,,
2008.7,-1172.3,,
2009.0,-1157.7,,
2009.3,-1147.4,,
2009.7,-1142.1,,
2010.0,-1135.9,,
2010.3,-1134.5,,
2010.7,-1121.5,,
2011.0,-1105.0,,
2011.3,-1090.9,,
2011.7,-1083.4,,
2012.0,-1074.0,,
2012.3,-1070.7,,
2012.7,-1057.2,,
2013.0,-1034.7,,
2013.3,-1014.8,,
2013.7,-1002.8,,
2014.0,-990.9,,
2014.3,-978.6,,
2014.7,-967.1,,
2015.0,-940.6,,
2015.3,-917.3,,
2015.7,-900.8,,
2016.0,-890.5,,
2016.3,-877.9,,
2016.7,-860.6,,
2017.0,-836.6,,
2017.3,-815.6,,
2017.7,-798.7,,
2018.0,-787.3,,
2018.3,-775.9,,
2018.7,-757.0,,
2019.0,-735.5,,
2019.3,-708.9,,
2019.7,-690.4,,
2020.0,-678.2,,
2020.3,-667.3,,
2020.7,-649.3,,
2021.0,-630.0,,
2021.3,-608.1,,
2021.7,-590.8,,
2022.0,-575.6,,
2022.3,-566.2,,
2022.7,-552.8,,
2023.0,-530.2,,
2023.3,-507.6,,
2023.7,-488.8,,
2024.0,-471.9,,
2024.3,-463.9,,
2024.7,-453.0,,
2025.0,-432.7,,
2025.3,-410.0,,
2025.7,-391.2,,
2026.0,-378.2,,
2026.3,-363.6,,
2026.7,-354.0,,
2027.0,-344.0,,
2027.3,-315.0,,
2027.7,-292.8,,
2028.0,-283.1,,
2028.3,-269.3,,
2028.7,-253.9,,
2029.0,-243.3,,
2029.3,-216.8,,
2029.7,-192.4,,
2030.0,-180.9,,
2030.3,-163.3,,
2030.7,-146.5,,
2031.0,-134.3,,
2031.3,-109.2,,
2031.7,-84.0,,
2032.0,-72.2,,
2032.3,-57.8,,
2032.7,-43.7,,
2033.0,-26.5,,
2033.3,-5.4,,
2033.7,15.7,,
2034.0,29.1,,
2034.3,36.9,,
2034.7,41.2,,
2035.0,53.3,,
2035.3,66.3,,
2035.7,82.3,,
2036.0,93.4,,
2036.3,104.8,,
2036.7,112.9,,
2037.0,125.5,,
2037.3,142.6,,
2037.7,156.8,,
2038.0,168.9,,
2038.3,182.1,,
2038.7,190.9,,
2039.0,202.3,,
2039.3,217.8,,
2039.7,233.1,,
2040.0,249.6,,
2040.3,264.3,,
2040.7,275.6,,
2041.0,282.6,,
2041.3,295.0,,
2041.7,307.7,,
2042.0,317.5,,
2042.3,329.0,,
2042.7,338.9,,
2043.0,343.8,,
2043.3,349.5,,
2043.7,359.5,,
2044.0,367.3,,
2044.3,374.5,,
2044.7,380.6,,
2045.0,383.1,,
2045.3,387.8,,
2045.7,395.4,,
2046.0,404.2,,
2046.3,411.4,,
2046.7,416.5,,
2047.0,421.0,,
2047.3,423.4,,
2047.7,427.8,,
2048.0,436.9,,
2048.3,441.2,,
2048.7,443.3,,
2049.0,445.2,,
2049.3,449.7,,
2049.7,451.0,,
2050.0,452.3,,
2050.3,458.3,,
2050.7,460.3,,
2051.0,457.9,,
2051.3,457.1,,
2051.7,454.9,,
2052.0,450.9,,
2052.3,450.7,,
2052.7,448.4,,
2053.0,444.8,,
2053.3,442.4,,
2053.7,441.2,,
2054.0,437.9,,
2054.3,435.1,,
2054.7,432.8,,
2055.0,427.6,,
2055.3,424.5,,
2055.7,422.4,,
2056.0,417.8,,
2056.3,413.1,,
2056.7,409.9,,
2057.0,402.5,,
2057.3,395.7,,
2057.7,388.9,,
2058.0,383.7,,
2058.3,373.2,,
2058.7,366.1,,
2059.0,361.8,,
2059.3,353.4,,
2059.7,346.4,,
2060.0,341.1,,
2060.3,333.8,,
2060.7,325.9,,
2061.0,314.8,,
2061.3,302.7,,
2061.7,290.7,,
2062.0,277.4,,
2062.3,265.5,,
2062.7,253.7,,
2063.0,241.8,,
2063.3,230.3,,
2063.7,218.8,,
2064.0,206.6,,
2064.3,191.5,,
2064.7,178.7,,
2065.0,163.8,,
2065.3,150.1,,
2065.7,135.1,,
2066.0,115.8,,
2066.3,98.4,,
2066.7,86.8,,
2067.0,68.3,,
2067.3,50.9,,
2067.7,35.7,,
2068.0,15.4,,
2068.3,-5.2,,
2068.7,-24.3,,
2069.0,-39.2,,
2069.3,-56.6,,
2069.7,-75.1,,
2070.0,-91.1,,
2070.3,-110.1,,
2070.7,-129.3,,
2071.0,-139.3,,
2071.3,-158.1,,
2071.7,-172.3,,
2072.0,-190.2,,
2072.3,-214.1,,
2072.7,-235.2,,
2073.0,-251.8,,
2073.3,-269.6,,
2073.7,-288.6,,
2074.0,-309.6,,
2074.3,-330.3,,
2074.7,-352.8,,
2075.0,-373.0,,
2075.3,-390.9,,
2075.7,-411.0,,
2076.0,-434.9,,
2076.3,-458.9,,
2076.7,-484.2,,
2077.0,-508.8,,
2077.3,-533.1,,
2077.7,-557.8,,
2078.0,-583.2,,
2078.3,-611.8,,
2078.7,-638.2,,
2079.0,-661.1,,
2079.3,-687.8,,
2079.7,-709.3,,
2080.0,-734.9,,
2080.3,-765.5,,
2080.7,-793.6,,
2081.0,-818.8,,
2081.3,-845.8,,
2081.7,-868.9,,
2082.0,-892.0,,
2082.3,-919.4,,
2082.7,-946.9,,
2083.0,-968.4,,
2083.3,-988.6,,
2083.7,-1010.6,,
2084.0,-1030.7,,
2084.3,-1059.9,,
2084.7,-1088.4,,
2085.0,-1110.4,,
2085.3,-1133.6,,
2085.7,-1154.8,,
2086.0,-1174.7,,
2086.3,-1197.2,,
2086.7,-1222.9,,
2087.0,-1244.8,,
2087.3,-1260.1,,
2087.7,-1272.7,,
2088.0,-1290.3,,
2088.3,-1309.7,,
2088.7,-1328.2,,
2089.0,-1348.2,,
2089.3,-1365.6,,
2089.7,-1379.6,,
2090.0,-1394.3,,
2090.3,-1411.1,,
2090.7,-1430.1,,
2091.0,-1446.9,,
2091.3,-1461.1,,
2091.7,-1472.1,,
2092.0,-1483.7,,
2092.3,-1500.9,,
2092.7,-1521.0,,
2093.0,-1534.2,,
2093.3,-1549.2,,
2093.7,-1557.7,,
2094.0,-1567.4,,
2094.3,-1584.6,,
2094.7,-1603.7,,
2095.0,-1618.0,,
2095.3,-1629.3,,
2095.7,-1636.5,,
2096.0,-1644.2,,
2096.3,-1656.1,,
2096.7,-1673.9,,
2097.0,-1689.0,,
2097.3,-1700.2,,
2097.7,-1708.2,,
2098.0,-1715.6,,
2098.3,-1724.3,,
2098.7,-1738.7,,
2099.0,-1755.2,,
2099.3,-1766.4,,
2099.7,-1772.7,,
2100.0,-1776.5,,
2100.3,-1783.9,,
2100.7,-1797.2,,
2101.0,-1812.2,,
2101.3,-1824.3,,
2101.7,-1832.5,,
2102.0,-1835.8,,
2102.3,-1840.9,,
2102.7,-1847.3,,
2103.0,-1863.0,,
2103.3,-1874.0,,
2103.7,-1879.8,,
2104.0,-1879.6,,
2104.3,-1883.7,,
2104.7,-1889.0,,
2105.0,-1900.8,,
2105.3,-1909.4,,
2105.7,-1915.8,,
2106.0,-1915.8,,
2106.3,-1917.2,,
2106.7,-1924.9,,
2107.0,-1932.7,,
2107.3,-1940.0,,
2107.7,-1948.0,,
2108.0,-1946.7,,
2108.3,-1944.1,,
2108.7,-1949.3,,
2109.0,-1951.7,,
2109.3,-1956.4,,
2109.7,-1960.4,,
2110.0,-1959.1,,
2110.3,-1952.8,,
2110.7,-1953.6,,
2111.0,-1955.5,,
2111.3,-1955.6,,
2111.7,-1954.5,,
2112.0,-1953.8,,
2112.3,-1949.2,,
2112.7,-1945.8,,
2113.0,-1951.0,,
2113.3,-1952.3,,
2113.7,-1949.7,,
2114.0,-1946.2,,
2114.3,-1938.2,,
2114.7,-1932.2,,
2115.0,-1931.1,,
2115.3,-1933.1,,
2115.7,-1933.0,,
2116.0,-1927.5,,
2116.3,-1914.7,,
2116.7,-1908.9,,
2117.0,-1905.6,,
2117.3,-1905.1,,
2117.7,-1904.4,,
2118.0,-1899.1,,
2118.3,-1887.6,,
2118.7,-1882.1,,
2119.0,-1878.3,,
2119.3,-1879.3,,
2119.7,-1879.8,,
2120.0,-1871.0,,
2120.3,-1862.0,,
2120.7,-1851.4,,
2121.0,-1848.3,,
2121.3,-1844.1,,
2121.7,-1840.5,,
2122.0,-1835.2,,
2122.3,-1826.1,,
2122.7,-1815.5,,
2123.0,-1815.4,,
2123.3,-1810.3,,
2123.7,-1809.4,,
2124.0,-1806.4,,
2124.3,-1796.1,,
2124.7,-1787.3,,
2125.0,-1782.8,,
2125.3,-1780.0,,
2125.7,-1776.1,,
2126.0,-1773.4,,
2126.3,-1766.5,,
2126.7,-1757.3,,
2127.0,-1750.9,,
2127.3,-1748.6,,
2127.7,-1746.3,,
2128.0,-1741.0,,
2128.3,-1734.4,,
2128.7,-1722.8,,
2129.0,-1714.9,,
2129.3,-1710.0,,
2129.7,-1705.1,,
2130.0,-1697.5,,
2130.3,-1690.5,,
2130.7,-1678.6,,
2131.0,-1673.2,,
2131.3,-1665.6,,
2131.7,-1666.2,,
2132.0,-1660.8,,
2132.3,-1650.8,,
2132.7,-1643.9,,
2133.0,-1638.0,,
2133.3,-1630.8,,
2133.7,-1626.2,,
2134.0,-1618.2,,
2134.3,-1607.8,,
2134.7,-1598.5,,
2135.0,-1591.1,,
2135.3,-1589.1,,
2135.7,-1582.9,,
2136.0,-1579.4,,
2136.3,-1570.6,,
2136.7,-1560.8,,
2137.0,-1552.2,,
2137.3,-1547.2,,
2137.7,-1537.5,,
2138.0,-1529.6,,
2138.3,-1520.1,,
2138.7,-1506.1,,
2139.0,-1496.4,,
2139.3,-1488.4,,
2139.7,-1480.8,,
2140.0,-1471.0,,
2140.3,-1463.4,,
2140.7,-1452.6,,
2141.0,-1440.4,,
2141.3,-1433.6,,
2141.7,-1428.2,,
2142.0,-1420.7,,
2142.3,-1413.7,,
2142.7,-1408.0,,
2143.0,-1396.1,,
2143.3,-1391.6,,
2143.7,-1385.8,,
2144.0,-1380.5,,
2144.3,-1371.0,,
2144.7,-1360.8,,
2145.0,-1350.2,,
2145.3,-1341.8,,
2145.7,-1332.0,,
2146.0,-1321.2,,
2146.3,-1309.2,,
2146.7,-1294.6,,
2147.0,-1281.9,,
2147.3,-1268.6,,
2147.7,-1258.8,,
2148.0,-1244.9,,
2148.3,-1232.5,,
2148.7,-1213.8,,
2149.0,-1198.8,,
2149.3,-1183.2,,
2149.7,-1169.6,,
2150.0,-1153.5,,
2150.3,-1141.3,,
2150.7,-1123.5,,
2151.0,-1107.3,,
2151.3,-1096.6,,
2151.7,-1081.8,,
2152.0,-1067.8,,
2152.3,-1055.1,,
2152.7,-1041.6,,
2153.0,-1024.5,,
2153.3,-1014.1,,
2153.7,-999.2,,
2154.0,-986.0,,
2154.3,-969.4,,
2154.7,-953.0,,
2155.0,-937.5,,
2155.3,-923.7,,
2155.7,-912.1,,
2156.0,-896.2,,
2156.3,-882.8,,
2156.7,-868.7,,
2157.0,-852.9,,
2157.3,-838.6,,
2157.7,-826.3,,
2158.0,-813.7,,
2158.3,-800.6,,
2158.7,-783.6,,
2159.0,-768.6,,
2159.3,-752.5,,
2159.7,-736.0,,
2160.0,-720.8,,
2160.3,-709.6,,
2160.7,-692.5,,
2161.0,-671.2,,
2161.3,-658.0,,
2161.7,-640.5,,
2162.0,-621.2,,
2162.3,-608.0,,
2162.7,-596.2,,
2163.0,-576.6,,
2163.3,-565.1,,
2163.7,-558.8,,
2164.0,-540.6,,
2164.3,-529.5,,
2164.7,-518.2,,
2165.0,-498.4,,
2165.3,-485.4,,
2165.7,-476.7,,
2166.0,-456.7,,
2166.3,-446.2,,
2166.7,-433.8,,
2167.0,-418.1,,
2167.3,-406.9,,
2167.7,-397.7,,
2168.0,-384.6,,
2168.3,-368.0,,
2168.7,-354.0,,
2169.0,-340.4,,
2169.3,-327.8,,
2169.7,-314.7,,
2170.0,-299.8,,
2170.3,-282.4,,
2170.7,-265.3,,
2171.0,-250.1,,
2171.3,-238.7,,
2171.7,-225.2,,
2172.0,-211.3,,
2172.3,-195.0,,
2172.7,-178.1,,
2173.0,-161.8,,
2173.3,-148.8,,
2173.7,-133.5,,
2174.0,-117.8,,
2174.3,-100.1,,
2174.7,-79.5,,
2175.0,-60.6,,
2175.3,-42.6,,
2175.7,-26.2,,
2176.0,-9.2,,
2176.3,11.9,,
2176.7,34.1,,
2177.0,57.0,,
2177.3,75.1,,
2177.7,88.7,,
2178.0,111.1,,
2178.3,135.8,,
2178.7,156.2,,
2179.0,179.6,,
2179.3,200.0,,
2179.7,213.2,,
2180.0,233.9,,
2180.3,252.8,,
2180.7,274.1,,
2181.0,292.4,,
2181.3,310.7,,
2181.7,328.0,,
2182.0,345.0,,
2182.3,366.5,,
2182.7,387.7,,
2183.0,402.8,,
2183.3,420.1,,
2183.7,437.6,,
2184.0,448.2,,
2184.3,465.3,,
2184.7,480.6,,
2185.0,493.6,,
2185.3,508.8,,
2185.7,519.3,,
2186.0,530.5,,
2186.3,544.9,,
2186.7,557.4,,
2187.0,570.7,,
2187.3,581.4,,
2187.7,588.1,,
2188.0,600.2,,
2188.3,611.5,,
2188.7,624.9,,
2189.0,639.1,,
2189.3,646.7,,
2189.7,654.6,,
2190.0,660.6,,
2190.3,670.7,,
2190.7,681.7,,
2191.0,690.9,,
2191.3,700.8,,
2191.7,704.8,,
2192.0,707.7,,
2192.3,719.8,,
2192.7,727.6,,
2193.0,737.0,,
2193.3,748.0,,
2193.7,753.0,,
2194.0,757.2,,
2194.3,766.9,,
2194.7,777.9,,
2195.0,785.8,,
2195.3,794.7,,
2195.7,797.5,,
2196.0,799.5,,
2196.3,801.9,,
2196.7,810.3,,
2197.0,815.2,,
2197.3,821.9,,
2197.7,822.7,,
2198.0,821.1,,
2198.3,818.8,,
2198.7,823.7,,
2199.0,827.9,,
2199.3,832.2,,
2199.7,831.2,,
2200.0,830.1,,
2200.3,832.8,,
2200.7,832.4,,
2201.0,837.9,,
2201.3,839.6,,
2201.7,837.1,,
2202.0,838.3,,
2202.3,838.7,,
2202.7,840.6,,
2203.0,842.0,,
2203.3,840.2,,
2203.7,836.8,,
2204.0,828.9,,
2204.3,825.3,,
2204.7,826.8,,
2205.0,822.0,,
2205.3,822.9,,
2205.7,821.2,,
2206.0,810.9,,
2206.3,806.7,,
2206.7,805.3,,
2207.0,798.3,,
2207.3,795.2,,
2207.7,788.4,,
2208.0,774.7,,
2208.3,765.7,,
2208.7,757.7,,
2209.0,753.8,,
2209.3,746.1,,
2209.7,740.1,,
2210.0,731.8,,
2210.3,719.5,,
2210.7,708.1,,
2211.0,702.7,,
2211.3,693.0,,
2211.7,685.7,,
2212.0,673.7,,
2212.3,660.6,,
2212.7,653.8,,
2213.0,642.6,,
2213.3,631.7,,
2213.7,619.6,,
2214.0,604.2,,
2214.3,588.4,,
2214.7,570.2,,
2215.0,556.2,,
2215.3,546.3,,
2215.7,531.4,,
2216.0,513.1,,
2216.3,493.7,,
2216.7,474.6,,
2217.0,453.8,,
2217.3,436.5,,
2217.7,418.6,,
2218.0,397.2,,
2218.3,373.3,,
2218.7,351.8,,
2219.0,328.1,,
2219.3,310.2,,
2219.7,292.5,,
2220.0,263.6,,
2220.3,236.4,,
2220.7,214.1,,
2221.0,188.8,,
2221.3,168.0,,
2221.7,145.8,,
2222.0,123.3,,
2222.3,98.3,,
2222.7,75.7,,
2223.0,54.7,,
2223.3,32.0,,
2223.7,5.2,,
2224.0,-14.6,,
2224.3,-44.2,,
2224.7,-72.3,,
2225.0,-90.7,,
2225.3,-115.3,,
2225.7,-138.2,,
2226.0,-160.6,,
2226.3,-187.0,,
2226.7,-215.2,,
2227.0,-238.5,,
2227.3,-263.3,,
2227.7,-286.4,,
2228.0,-312.4,,
2228.3,-342.9,,
2228.7,-372.4,,
2229.0,-395.9,,
2229.3,-416.9,,
2229.7,-435.8,,
2230.0,-460.5,,
2230.3,-488.4,,
2230.7,-513.1,,
2231.0,-538.7,,
2231.3,-565.5,,
2231.7,-586.6,,
2232.0,-613.2,,
2232.3,-648.5,,
2232.7,-676.0,,
2233.0,-702.7,,
2233.3,-727.7,,
2233.7,-752.8,,
2234.0,-781.3,,
2234.3,-814.8,,
2234.7,-847.0,,
2235.0,-877.6,,
2235.3,-901.4,,
2235.7,-927.9,,
2236.0,-958.0,,
2236.3,-992.1,,
2236.7,-1029.0,,
2237.0,-1059.0,,
2237.3,-1090.0,,
2237.7,-1119.6,,
2238.0,-1147.8,,
2238.3,-1181.5,,
2238.7,-1217.6,,
2239.0,-1246.4,,
2239.3,-1273.0,,
2239.7,-1300.9,,
2240.0,-1325.8,,
2240.3,-1355.5,,
2240.7,-1384.9,,
2241.0,-1415.7,,
2241.3,-1442.1,,
2241.7,-1465.7,,
2242.0,-1490.5,,
2242.3,-1518.2,,
2242.7,-1546.1,,
2243.0,-1577.4,,
2243.3,-1606.2,,
2243.7,-1629.5,,
2244.0,-1655.5,,
2244.3,-1683.3,,
2244.7,-1710.3,,
2245.0,-1738.7,,
2245.3,-1767.2,,
2245.7,-1794.4,,
2246.0,-1815.8,,
2246.3,-1843.2,,
2246.7,-1871.5,,
2247.0,-1900.5,,
2247.3,-1932.2,,
2247.7,-1959.1,,
2248.0,-1981.0,,
2248.3,-2005.0,,
2248.7,-2035.0,,
2249.0,-2065.8,,
2249.3,-2090.4,,
2249.7,-2113.0,,
2250.0,-2132.3,,
2250.3,-2148.6,,
2250.7,-2173.5,,
2251.0,-2199.0,,
2251.3,-2221.9,,
2251.7,-2244.5,,
2252.0,-2263.2,,
2252.3,-2280.6,,
2252.7,-2303.6,,
2253.0,-2327.9,,
2253.3,-2349.4,,
2253.7,-2367.1,,
2254.0,-2382.8,,
2254.3,-2397.6,,
2254.7,-2415.8,,
2255.0,-2436.9,,
2255.3,-2458.3,,
2255.7,-2475.1,,
2256.0,-2490.1,,
2256.3,-2507.4,,
2256.7,-2524.5,,
2257.0,-2542.4,,
2257.3,-2563.8,,
2257.7,-2579.9,,
2258.0,-2596.4,,
2258.3,-2609.3,,
2258.7,-2626.1,,
2259.0,-2640.5,,
2259.3,-2654.7,,
2259.7,-2669.2,,
2260.0,-2679.6,,
2260.3,-2690.4,,
2260.7,-2702.4,,
2261.0,-2714.0,,
2261.3,-2727.7,,
2261.7,-2744.3,,
2262.0,-2754.3,,
2262.3,-2763.0,,
2262.7,-2774.4,,
2263.0,-2785.9,,
2263.3,-2796.6,,
2263.7,-2810.2,,
2264.0,-2821.6,,
2264.3,-2827.9,,
2264.7,-2839.4,,
2265.0,-2852.4,,
2265.3,-2863.3,,
2265.7,-2871.9,,
2266.0,-2883.2,,
2266.3,-2889.2,,
2266.7,-2893.5,,
2267.0,-2903.6,,
2267.3,-2913.8,,
2267.7,-2921.1,,
2268.0,-2927.0,,
2268.3,-2931.1,,
2268.7,-2937.3,,
2269.0,-2944.3,,
2269.3,-2951.6,,
2269.7,-2957.7,,
2270.0,-2958.1,,
2270.3,-2958.9,,
2270.7,-2962.3,,
2271.0,-2968.0,,
2271.3,-2974.7,,
2271.7,-2980.1,,
2272.0,-2982.6,,
2272.3,-2983.5,,
2272.7,-2985.8,,
2273.0,-2990.0,,
2273.3,-2994.0,,
2273.7,-2997.8,,
2274.0,-2996.1,,
2274.3,-2993.7,,
2274.7,-2994.1,,
2275.0,-2993.9,,
2275.3,-2993.8,,
2275.7,-2996.0,,
2276.0,-2996.5,,
2276.3,-2991.6,,
2276.7,-2988.6,,
2277.0,-2992.2,,
2277.3,-2988.3,,
2277.7,-2984.3,,
2278.0,-2980.8,,
2278.3,-2977.8,,
2278.7,-2973.5,,
2279.0,-2974.0,,
2279.3,-2971.5,,
2279.7,-2970.3,,
2280.0,-2964.8,,
2280.3,-2962.7,,
2280.7,-2959.2,,
2281.0,-2957.8,,
2281.3,-2957.3,,
2281.7,-2954.0,,
2282.0,-2949.7,,
2282.3,-2943.9,,
2282.7,-2940.2,,
2283.0,-2933.6,,
2283.3,-2930.6,,
2283.7,-2928.7,,
2284.0,-2928.0,,
2284.3,-2922.1,,
2284.7,-2918.2,,
2285.0,-2913.3,,
2285.3,-2909.8,,
2285.7,-2905.9,,
2286.0,-2902.5,,
2286.3,-2894.2,,
2286.7,-2888.3,,
2287.0,-2881.1,,
2287.3,-2872.9,,
2287.7,-2866.8,,
2288.0,-2861.6,,
2288.3,-2853.0,,
2288.7,-2843.7,,
2289.0,-2836.9,,
2289.3,-2827.7,,
2289.7,-2816.3,,
2290.0,-2804.8,,
2290.3,-2793.1,,
2290.7,-2779.2,,
2291.0,-2767.8,,
2291.3,-2758.2,,
2291.7,-2747.5,,
2292.0,-2735.1,,
2292.3,-2723.0,,
2292.7,-2705.9,,
2293.0,-2690.4,,
2293.3,-2680.2,,
2293.7,-2665.3,,
2294.0,-2648.0,,
2294.3,-2633.4,,
2294.7,-2616.6,,
2295.0,-2599.2,,
2295.3,-2584.7,,
2295.7,-2570.8,,
2296.0,-2551.0,,
2296.3,-2530.0,,
2296.7,-2509.2,,
2297.0,-2488.5,,
2297.3,-2470.3,,
2297.7,-2453.2,,
2298.0,-2433.5,,
2298.3,-2411.9,,
2298.7,-2388.5,,
2299.0,-2370.6,,
2299.3,-2350.0,,
2299.7,-2329.9,,
2300.0,-2306.7,,
2300.3,-2283.2,,
2300.7,-2257.0,,
2301.0,-2234.7,,
2301.3,-2212.6,,
2301.7,-2187.2,,
2302.0,-2163.3,,
2302.3,-2141.5,,
2302.7,-2117.2,,
2303.0,-2091.5,,
2303.3,-2070.1,,
2303.7,-2042.3,,
2304.0,-2018.7,,
2304.3,-1997.7,,
2304.7,-1975.1,,
2305.0,-1949.7,,
2305.3,-1930.3,,
2305.7,-1908.5,,
2306.0,-1883.6,,
2306.3,-1861.3,,
2306.7,-1837.4,,
2307.0,-1811.5,,
2307.3,-1789.6,,
2307.7,-1766.7,,
2308.0,-1743.8,,
2308.3,-1721.9,,
2308.7,-1699.2,,
2309.0,-1676.6,,
2309.3,-1655.0,,
2309.7,-1634.1,,
2310.0,-1607.8,,
2310.3,-1586.1,,
2310.7,-1562.1,,
2311.0,-1538.3,,
2311.3,-1518.2,,
2311.7,-1497.5,,
2312.0,-1475.1,,
2312.3,-1450.4,,
2312.7,-1425.8,,
2313.0,-1399.5,,
2313.3,-1375.9,,
2313.7,-1350.4,,
2314.0,-1325.8,,
2314.3,-1299.9,,
2314.7,-1273.6,,
2315.0,-1248.6,,
2315.3,-1227.8,,
2315.7,-1205.9,,
2316.0,-1178.1,,
2316.3,-1154.8,,
2316.7,-1128.1,,
2317.0,-1102.1,,
2317.3,-1079.3,,
2317.7,-1053.6,,
2318.0,-1024.7,,
2318.3,-999.8,,
2318.7,-975.6,,
2319.0,-947.9,,
2319.3,-926.4,,
2319.7,-904.5,,
2320.0,-878.0,,
2320.3,-849.6,,
2320.7,-824.6,,
2321.0,-801.1,,
2321.3,-779.3,,
2321.7,-761.0,,
2322.0,-739.4,,
2322.3,-712.4,,
2322.7,-686.7,,
2323.0,-665.5,,
2323.3,-645.9,,
2323.7,-626.6,,
2324.0,-606.2,,
2324.3,-581.0,,
2324.7,-556.2,,
2325.0,-536.4,,
2325.3,-521.2,,
2325.7,-504.2,,
2326.0,-486.3,,
2326.3,-463.8,,
2326.7,-438.2,,
2327.0,-417.6,,
2327.3,-400.1,,
2327.7,-387.9,,
2328.0,-372.0,,
2328.3,-354.7,,
2328.7,-333.3,,
2329.0,-312.9,,
2329.3,-298.0,,
2329.7,-284.7,,
2330.0,-266.9,,
2330.3,-243.6,,
2330.7,-216.0,,
2331.0,-188.7,,
2331.3,-167.2,,
2331.7,-156.8,,
2332.0,-139.6,,
2332.3,-116.2,,
2332.7,-92.7,,
2333.0,-68.8,,
2333.3,-45.7,,
2333.7,-31.1,,
2334.0,-15.4,,
2334.3,5.1,,
2334.7,29.3,,
2335.0,51.5,,
2335.3,71.7,,
2335.7,83.4,,
2336.0,95.2,,
2336.3,111.0,,
2336.7,132.7,,
2337.0,152.3,,
2337.3,172.0,,
2337.7,185.3,,
2338.0,195.8,,
2338.3,212.0,,
2338.7,234.6,,
2339.0,257.2,,
2339.3,274.6,,
2339.7,289.7,,
2340.0,303.1,,
2340.3,320.9,,
2340.7,341.0,,
2341.0,365.5,,
2341.3,387.9,,
2341.7,399.8,,
2342.0,410.1,,
2342.3,420.9,,
2342.7,434.3,,
2343.0,452.6,,
2343.3,471.5,,
2343.7,479.5,,
2344.0,485.9,,
2344.3,498.2,,
2344.7,508.3,,
2345.0,524.0,,
2345.3,539.5,,
2345.7,546.1,,
2346.0,550.5,,
2346.3,560.9,,
2346.7,572.7,,
2347.0,588.1,,
2347.3,602.1,,
2347.7,612.2,,
2348.0,617.4,,
2348.3,626.6,,
2348.7,638.5,,
2349.0,650.6,,
2349.3,667.8,,
2349.7,680.2,,
2350.0,684.5,,
2350.3,690.7,,
2350.7,697.7,,
2351.0,709.7,,
2351.3,724.8,,
2351.7,734.4,,
2352.0,738.3,,
2352.3,739.7,,
2352.7,747.3,,
2353.0,758.8,,
2353.3,773.1,,
2353.7,783.1,,
2354.0,786.2,,
2354.3,787.0,,
2354.7,792.5,,
2355.0,802.5,,
2355.3,817.0,,
2355.7,824.5,,
2356.0,829.9,,
2356.3,831.3,,
2356.7,834.5,,
2357.0,840.2,,
2357.3,855.5,,
2357.7,865.5,,
2358.0,869.1,,
2358.3,874.6,,
2358.7,879.4,,
2359.0,884.5,,
2359.3,896.3,,
2359.7,903.8,,
2360.0,904.3,,
2360.3,904.9,,
2360.7,911.4,,
2361.0,918.0,,
2361.3,925.8,,
2361.7,932.4,,
2362.0,933.8,,
2362.3,932.0,,
2362.7,932.1,,
2363.0,934.1,,
2363.3,939.1,,
2363.7,946.0,,
2364.0,947.8,,
2364.3,943.0,,
2364.7,946.2,,
2365.0,946.4,,
2365.3,949.0,,
2365.7,959.4,,
2366.0,958.0,,
2366.3,955.3,,
2366.7,949.2,,
2367.0,950.3,,
2367.3,956.6,,
2367.7,960.5,,
2368.0,959.2,,
2368.3,958.2,,
2368.7,952.3,,
2369.0,947.3,,
2369.3,955.0,,
2369.7,956.7,,
2370.0,958.0,,
2370.3,954.2,,
2370.7,947.0,,
2371.0,944.8,,
2371.3,945.5,,
2371.7,953.4,,
2372.0,954.6,,
2372.3,949.9,,
2372.7,944.6,,
2373.0,941.7,,
2373.3,938.0,,
2373.7,942.2,,
